timestamp,exit_time,duration_minutes,position_size,entry_price,exit_price,sl_price,tp_price,probability,is_win,gross_pnl,transaction_cost,pnl
2025-09-09 03:50:00,2025-09-09 04:39:00,49.0,0.01,3646.225,3653.5173,3642.5789,3653.5173,0.8225775361061096,True,0.072922364,0.8,-0.72707766
2025-09-09 06:30:00,2025-09-09 06:40:00,10.0,0.01,3638.335,3645.6116,3634.6968,3645.6116,0.6762489080429077,True,0.07276611,0.8,-0.7272339
2025-09-09 08:10:00,2025-09-09 08:43:00,33.0,0.01,3642.645,3649.9302,3639.0024,3649.9302,0.9534280300140381,True,0.07285156,0.8,-0.7271485
2025-09-09 08:50:00,2025-09-09 09:15:00,25.0,0.01,3648.355,3655.6516,3644.7068,3655.6516,0.9453654885292053,True,0.07296631,0.8,-0.72703373
2025-09-09 10:50:00,2025-09-09 12:38:00,108.0,0.01,3650.075,3646.4248,3646.4248,3657.375,0.9049267768859863,False,-0.036501464,0.8,-0.8365015
2025-09-09 12:40:00,2025-09-09 13:04:00,24.0,0.01,3643.645,3650.9321,3640.0015,3650.9321,0.9864257574081421,True,0.07287109,0.8,-0.7271289
2025-09-09 13:05:00,2025-09-09 13:25:00,20.0,0.01,3650.155,3657.4553,3646.505,3657.4553,0.9844210147857666,True,0.07300293,0.8,-0.7269971
2025-09-09 13:25:00,2025-09-09 13:36:00,11.0,0.01,3657.185,3664.4993,3653.5278,3664.4993,0.9759889841079712,True,0.07314209,0.8,-0.7268579
2025-09-09 13:40:00,2025-09-09 13:41:00,1.0,0.01,3664.695,3661.0305,3661.0305,3672.0244,0.9550456404685974,False,-0.036645506,0.8,-0.83664554
2025-09-09 13:45:00,2025-09-09 14:00:00,15.0,0.01,3663.038,3670.364,3659.375,3670.364,0.958650529384613,True,0.07325928,0.8,-0.7267407
2025-09-10 03:55:00,2025-09-10 04:55:00,60.0,0.01,3635.875,3643.1467,3632.2393,3643.1467,0.7939682006835938,True,0.07271729,0.8,-0.7272827
2025-09-10 05:20:00,2025-09-10 09:40:00,260.0,0.01,3642.445,3649.73,3638.8027,3649.73,0.6206591725349426,True,0.07284912,0.8,-0.7271509
2025-09-10 09:40:00,2025-09-10 10:37:00,57.0,0.01,3649.515,3656.8137,3645.8655,3656.8137,0.9228568077087402,True,0.07298828,0.8,-0.72701174
2025-09-10 11:05:00,2025-09-10 11:53:00,48.0,0.01,3652.035,3648.3828,3648.3828,3659.3389,0.9272411465644836,False,-0.036520995,0.8,-0.836521
2025-09-10 11:55:00,2025-09-10 12:38:00,43.0,0.01,3649.405,3645.7556,3645.7556,3656.7039,0.9509066939353943,False,-0.03649414,0.8,-0.83649415
2025-09-10 12:50:00,2025-09-10 13:31:00,41.0,0.01,3641.905,3649.1887,3638.2632,3649.1887,0.9428509473800659,True,0.07283691,0.8,-0.7271631
2025-09-10 17:25:00,2025-09-10 18:20:00,55.0,0.01,3641.675,3648.9583,3638.0334,3648.9583,0.8451500535011292,True,0.07283203,0.8,-0.72716796
2025-09-11 15:55:00,2025-09-11 16:10:00,15.0,0.01,3632.248,3639.5125,3628.616,3639.5125,0.5057612061500549,True,0.07264404,0.8,-0.72735596
2025-09-11 17:15:00,2025-09-12 01:02:00,467.0,0.01,3633.648,3640.915,3630.0144,3640.915,0.9410557746887207,True,0.0726709,0.8,-0.72732913
2025-09-12 01:05:00,2025-09-12 01:32:00,27.0,0.01,3638.185,3645.4614,3634.5469,3645.4614,0.9577988386154175,True,0.072763674,0.8,-0.72723633
2025-09-12 01:35:00,2025-09-12 03:16:00,101.0,0.01,3643.585,3650.872,3639.9414,3650.872,0.847612202167511,True,0.07287109,0.8,-0.7271289
2025-09-12 03:20:00,2025-09-12 08:10:00,290.0,0.01,3650.415,3646.7646,3646.7646,3657.7158,0.7252328395843506,False,-0.036503907,0.8,-0.8365039
2025-09-12 09:10:00,2025-09-12 09:25:00,15.0,0.01,3638.355,3645.6316,3634.7166,3645.6316,0.7712475061416626,True,0.07276611,0.8,-0.7272339
2025-09-12 09:40:00,2025-09-12 10:20:00,40.0,0.01,3642.565,3649.85,3638.9224,3649.85,0.953628659248352,True,0.07285156,0.8,-0.7271485
2025-09-12 12:40:00,2025-09-12 13:04:00,24.0,0.01,3639.785,3647.0645,3636.1453,3647.0645,0.6273636221885681,True,0.072795406,0.8,-0.7272046
2025-09-12 13:05:00,2025-09-12 15:07:00,122.0,0.01,3648.235,3644.587,3644.587,3655.5315,0.912701427936554,False,-0.03648193,0.8,-0.8364819
2025-09-12 16:10:00,2025-09-12 17:20:00,70.0,0.01,3643.148,3650.434,3639.505,3650.434,0.7492808103561401,True,0.07286133,0.8,-0.7271387
2025-09-15 12:00:00,2025-09-15 12:16:00,16.0,0.01,3642.945,3639.3022,3639.3022,3650.231,0.6836317777633667,False,-0.03642822,0.8,-0.8364282
2025-09-15 12:20:00,2025-09-15 12:45:00,25.0,0.01,3637.905,3645.1807,3634.267,3645.1807,0.6196637749671936,True,0.07275634,0.8,-0.72724366
2025-09-15 12:45:00,2025-09-15 13:20:00,35.0,0.01,3644.995,3652.285,3641.35,3652.285,0.9940173625946045,True,0.07289795,0.8,-0.72710204
2025-09-15 13:20:00,2025-09-15 13:38:00,18.0,0.01,3652.955,3660.261,3649.3022,3660.261,0.991121768951416,True,0.07305908,0.8,-0.72694093
2025-09-15 14:00:00,2025-09-15 14:48:00,48.0,0.01,3654.945,3662.255,3651.2903,3662.255,0.976606011390686,True,0.073098145,0.8,-0.7269019
2025-09-15 14:50:00,2025-09-15 15:47:00,57.0,0.01,3661.715,3669.0383,3658.0535,3669.0383,0.9906446933746338,True,0.07323242,0.8,-0.7267676
2025-09-15 15:50:00,2025-09-15 15:58:00,8.0,0.01,3674.285,3681.6333,3670.6106,3681.6333,0.9876828789710999,True,0.073483884,0.8,-0.7265161
2025-09-15 16:00:00,2025-09-15 16:34:00,34.0,0.01,3677.775,3685.1304,3674.0972,3685.1304,0.9752647280693054,True,0.07355469,0.8,-0.7264453
2025-09-15 18:40:00,2025-09-16 00:32:00,352.0,0.01,3677.345,3684.6995,3673.6677,3684.6995,0.9224731922149658,True,0.07354492,0.8,-0.7264551
2025-09-16 00:40:00,2025-09-16 01:12:00,32.0,0.01,3683.055,3679.3718,3679.3718,3690.421,0.5176383256912231,False,-0.036831055,0.8,-0.8368311
2025-09-16 01:45:00,2025-09-16 04:54:00,189.0,0.01,3677.895,3685.2507,3674.2173,3685.2507,0.6799389719963074,True,0.07355712,0.8,-0.7264429
2025-09-16 05:40:00,2025-09-16 06:43:00,63.0,0.01,3681.605,3688.968,3677.9233,3688.968,0.6443380117416382,True,0.07363037,0.8,-0.7263696
2025-09-16 06:50:00,2025-09-16 08:00:00,70.0,0.01,3689.805,3686.1152,3686.1152,3697.1843,0.5538932085037231,False,-0.03689697,0.8,-0.83689696
2025-09-16 08:00:00,2025-09-16 08:13:00,13.0,0.01,3686.695,3694.0684,3683.0083,3694.0684,0.9767806529998779,True,0.073732905,0.8,-0.7262671
2025-09-16 08:35:00,2025-09-16 12:30:00,235.0,0.01,3692.395,3688.7026,3688.7026,3699.7798,0.9649469256401062,False,-0.036923826,0.8,-0.83692384
