timestamp,position_size,entry_price,probability,is_win,gross_pnl,transaction_cost,pnl
2023-01-03 02:51:00,0.3,1831.25,0.7518934607505798,False,-0.549375,0.8,-1.349375
2023-01-03 03:51:00,0.3,1828.17,0.7224855422973633,True,1.0969021,0.8,0.29690212
2023-01-03 03:52:00,0.3,1828.08,0.7833724617958069,True,1.0968481,0.8,0.29684812
2023-01-03 04:05:00,0.3,1830.4,0.8235426545143127,True,1.0982401,0.8,0.29824013
2023-01-03 04:06:00,0.3,1830.93,0.838721752166748,True,1.0985582,0.8,0.29855818
2023-01-03 04:07:00,0.3,1830.01,0.7939855456352234,True,1.0980061,0.8,0.29800612
2023-01-03 04:08:00,0.3,1829.72,0.8019145727157593,True,1.0978321,0.8,0.29783207
2023-01-03 04:09:00,0.3,1830.27,0.7645699977874756,True,1.0981622,0.8,0.29816216
2023-01-03 04:10:00,0.3,1830.06,0.872001588344574,True,1.0980362,0.8,0.29803616
2023-01-03 05:09:00,0.3,1840.82,0.7300463914871216,True,1.1044921,0.8,0.30449206
2023-01-03 05:44:00,0.3,1841.09,0.7331610321998596,True,1.1046541,0.8,0.30465406
2023-01-03 07:17:00,0.3,1840.07,0.7221299409866333,True,1.104042,0.8,0.30404204
2023-01-03 07:39:00,0.3,1839.0,0.8271667957305908,True,1.1034001,0.8,0.3034001
2023-01-03 07:40:00,0.3,1839.7,0.7793461680412292,True,1.1038201,0.8,0.30382007
2023-01-03 07:41:00,0.3,1839.62,0.7824598550796509,True,1.1037722,0.8,0.30377215
2023-01-03 08:08:00,0.3,1841.21,0.7370385527610779,False,-0.55236304,0.8,-1.3523631
2023-01-03 08:10:00,0.3,1842.15,0.8117510676383972,True,1.10529,0.8,0.30529004
2023-01-03 08:11:00,0.3,1842.15,0.8327789306640625,True,1.10529,0.8,0.30529004
2023-01-03 11:14:00,0.3,1837.76,0.7105305194854736,True,1.102656,0.8,0.302656
2023-01-03 13:26:00,0.3,1834.37,0.7180395722389221,False,-0.5503111,0.8,-1.350311
2023-01-03 13:52:00,0.3,1832.72,0.8019030094146729,True,1.0996321,0.8,0.29963213
2023-01-03 13:53:00,0.3,1832.6,0.7810872197151184,True,1.0995601,0.8,0.29956013
2023-01-03 13:55:00,0.3,1832.54,0.7511855959892273,True,1.0995241,0.8,0.29952413
2023-01-03 15:10:00,0.3,1837.19,0.8250197172164917,False,-0.551157,0.8,-1.351157
2023-01-03 15:11:00,0.3,1837.58,0.7980578541755676,False,-0.551274,0.8,-1.351274
2023-01-03 15:22:00,0.3,1839.44,0.7402185797691345,True,1.1036642,0.8,0.30366415
2023-01-03 16:21:00,0.3,1839.26,0.7733633518218994,True,1.103556,0.8,0.30355603
2023-01-03 16:35:00,0.3,1844.42,0.7994798421859741,True,1.1066521,0.8,0.30665213
2023-01-03 16:37:00,0.3,1846.6,0.8619371056556702,True,1.1079601,0.8,0.3079601
2023-01-03 16:38:00,0.3,1846.5,0.8831519484519958,True,1.1079,0.8,0.3079
2023-01-03 16:39:00,0.3,1846.98,0.889543890953064,False,-0.554094,0.8,-1.354094
2023-01-03 16:40:00,0.3,1847.94,0.8054379224777222,True,1.108764,0.8,0.30876404
2023-01-03 17:54:00,0.3,1831.56,0.8009480834007263,True,1.0989361,0.8,0.29893607
2023-01-03 21:50:00,0.3,1838.81,0.7220876216888428,True,1.1032861,0.8,0.30328614
2023-01-03 21:51:00,0.3,1838.82,0.7960081696510315,True,1.103292,0.8,0.30329198
2023-01-03 21:52:00,0.3,1838.9,0.8562940955162048,False,-0.5516701,0.8,-1.35167
2023-01-03 21:53:00,0.3,1838.97,0.764743983745575,False,-0.55169106,0.8,-1.351691
2023-01-03 21:54:00,0.3,1838.88,0.8463338613510132,True,1.1033281,0.8,0.3033281
2023-01-03 23:21:00,0.3,1839.21,0.8377432227134705,True,1.103526,0.8,0.30352598
2023-01-03 23:22:00,0.3,1839.0,0.7781975865364075,True,1.1034001,0.8,0.3034001
