timestamp,exit_time,duration_minutes,position_size,entry_price,exit_price,sl_price,tp_price,probability,is_win,gross_pnl,transaction_cost,pnl
2023-03-15 12:05:00,2023-03-15 12:30:00,25.0,0.3,1903.42,1907.2268,1901.5166,1907.2268,0.8489104,True,1.1420288,0.8,0.3420288
2023-03-15 12:10:00,2023-03-15 12:35:00,25.0,0.3,1904.3,1908.1086,1902.3958,1908.1086,0.89186066,True,1.1425781,0.8,0.3425781
2023-03-15 12:15:00,2023-03-15 12:35:00,20.0,0.3,1904.44,1908.2488,1902.5355,1908.2488,0.82222044,True,1.1426514,0.8,0.34265143
2023-03-15 12:20:00,2023-03-15 12:40:00,20.0,0.3,1905.19,1909.0002,1903.2848,1909.0002,0.88501394,True,1.1430908,0.8,0.34309083
2023-03-15 12:25:00,2023-03-15 13:30:00,65.0,0.3,1905.9,1909.7118,1903.9941,1909.7118,0.7577951,True,1.1435304,0.8,0.34353036
2023-03-15 12:30:00,2023-03-15 13:30:00,60.0,0.3,1906.46,1910.2728,1904.5535,1910.2728,0.71840876,True,1.1438599,0.8,0.34385985
2023-03-15 12:35:00,2023-03-15 13:30:00,55.0,0.3,1906.6,1910.4131,1904.6934,1910.4131,0.75890446,True,1.1439332,0.8,0.34393317
2023-03-15 12:40:00,2023-03-15 12:50:00,10.0,0.3,1908.86,1906.9512,1906.9512,1912.6776,0.65881073,False,-0.57264405,0.8,-1.3726441
2023-03-15 12:45:00,2023-03-15 12:50:00,5.0,0.3,1908.66,1906.7513,1906.7513,1912.4773,0.6899001,False,-0.57260746,0.8,-1.3726075
2023-03-15 12:50:00,2023-03-15 13:30:00,40.0,0.3,1906.21,1910.0223,1904.3038,1910.0223,0.80599827,True,1.1437135,0.8,0.34371346
2023-03-15 12:55:00,2023-03-15 13:05:00,10.0,0.3,1907.53,1905.6226,1905.6226,1911.3451,0.795247,False,-0.57224125,0.8,-1.3722413
2023-03-15 13:00:00,2023-03-15 13:30:00,30.0,0.3,1907.18,1910.9944,1905.273,1910.9944,0.79212254,True,1.1442994,0.8,0.34429938
2023-03-15 13:05:00,2023-03-15 13:30:00,25.0,0.3,1906.86,1910.6737,1904.9531,1910.6737,0.9154213,True,1.1441163,0.8,0.34411627
2023-03-15 13:10:00,2023-03-15 13:30:00,20.0,0.3,1906.85,1910.6636,1904.9431,1910.6636,0.90684485,True,1.1440797,0.8,0.34407967
2023-03-15 13:15:00,2023-03-15 13:30:00,15.0,0.3,1907.02,1910.834,1905.113,1910.834,0.9558369,True,1.1441895,0.8,0.34418947
2023-03-15 13:20:00,2023-03-15 13:30:00,10.0,0.3,1909.13,1912.9482,1907.221,1912.9482,0.9542417,True,1.1454712,0.8,0.3454712
2023-03-15 13:25:00,2023-03-15 13:30:00,5.0,0.3,1908.98,1912.7979,1907.071,1912.7979,0.9317218,True,1.1453614,0.8,0.3453614
2023-03-15 13:30:00,2023-03-15 13:35:00,5.0,0.3,1913.23,1917.0564,1911.3168,1917.0564,0.90846604,True,1.1479249,0.8,0.3479249
2023-03-15 13:40:00,2023-03-15 13:45:00,5.0,0.3,1916.84,1914.9231,1914.9231,1920.6736,0.87135655,False,-0.5750611,0.8,-1.375061
2023-03-15 13:45:00,2023-03-15 14:05:00,20.0,0.3,1914.97,1918.7998,1913.055,1918.7998,0.8828233,True,1.1489502,0.8,0.3489502
2023-03-15 13:50:00,2023-03-15 14:05:00,15.0,0.3,1917.52,1921.355,1915.6025,1921.355,0.87098193,True,1.1504884,0.8,0.35048836
2023-03-15 13:55:00,2023-03-15 14:05:00,10.0,0.3,1916.57,1920.4031,1914.6534,1920.4031,0.88437,True,1.1499391,0.8,0.34993905
2023-03-15 14:00:00,2023-03-15 14:05:00,5.0,0.3,1917.52,1921.355,1915.6025,1921.355,0.8602396,True,1.1504884,0.8,0.35048836
2023-03-15 14:05:00,2023-03-15 14:30:00,25.0,0.3,1922.6,1920.6774,1920.6774,1926.4451,0.8181071,False,-0.5767822,0.8,-1.3767822
2023-03-15 14:10:00,2023-03-15 14:20:00,10.0,0.3,1923.03,1921.107,1921.107,1926.8761,0.86290425,False,-0.57689214,0.8,-1.3768921
2023-03-15 14:15:00,2023-03-15 14:20:00,5.0,0.3,1925.04,1923.115,1923.115,1928.89,0.8282074,False,-0.57751465,0.8,-1.3775146
2023-03-15 14:20:00,2023-03-15 14:30:00,10.0,0.3,1922.64,1920.7174,1920.7174,1926.4852,0.8819618,False,-0.5767822,0.8,-1.3767822
2023-03-15 14:25:00,2023-03-15 14:30:00,5.0,0.3,1921.23,1925.0724,1919.3087,1925.0724,0.8519859,True,1.1527222,0.8,0.35272223
2023-03-15 14:30:00,2023-03-15 14:35:00,5.0,0.3,1923.72,1921.7963,1921.7963,1927.5674,0.89278597,False,-0.57711184,0.8,-1.3771119
2023-03-15 14:35:00,2023-03-15 14:50:00,15.0,0.3,1921.8,1925.6436,1919.8783,1925.6436,0.9046069,True,1.1530519,0.8,0.35305184
2023-03-15 14:40:00,2023-03-15 14:55:00,15.0,0.3,1922.56,1926.4052,1920.6376,1926.4052,0.9048485,True,1.1535279,0.8,0.35352784
2023-03-15 14:45:00,2023-03-15 14:55:00,10.0,0.3,1922.94,1926.7858,1921.017,1926.7858,0.92113614,True,1.1537476,0.8,0.35374755
2023-03-15 14:50:00,2023-03-15 15:15:00,25.0,0.3,1925.82,1929.6715,1923.8942,1929.6715,0.8957549,True,1.1554688,0.8,0.3554688
2023-03-15 14:55:00,2023-03-15 15:00:00,5.0,0.3,1928.37,1926.4417,1926.4417,1932.2267,0.8726959,False,-0.57850343,0.8,-1.3785034
2023-03-15 15:00:00,2023-03-15 15:05:00,5.0,0.3,1926.51,1924.5835,1924.5835,1930.363,0.79757434,False,-0.5779541,0.8,-1.3779541
2023-03-15 15:05:00,2023-03-15 15:15:00,10.0,0.3,1925.65,1929.5012,1923.7244,1929.5012,0.76272124,True,1.1553589,0.8,0.3553589
2023-03-15 15:30:00,2023-03-15 15:35:00,5.0,0.3,1922.01,1920.088,1920.088,1925.854,0.76678026,False,-0.5765991,0.8,-1.3765991
2023-03-15 15:35:00,2023-03-15 15:50:00,15.0,0.3,1919.72,1923.5593,1917.8003,1923.5593,0.82792574,True,1.1518067,0.8,0.3518067
2023-03-15 15:40:00,2023-03-15 15:50:00,10.0,0.3,1918.6,1922.4371,1916.6814,1922.4371,0.84882575,True,1.1511475,0.8,0.35114747
2023-03-15 15:45:00,2023-03-15 15:50:00,5.0,0.3,1920.56,1924.4011,1918.6395,1924.4011,0.7993557,True,1.1523194,0.8,0.35231942
